ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,ocorrencia_tipo_categoria,taxonomia_tipo_icao,recomendacao_numero,recomendacao_dia_assinatura,recomendacao_dia_encaminhamento,recomendacao_dia_feedback,recomendacao_conteudo,recomendacao_status,recomendacao_destinatario_sigla,recomendacao_destinatario,aeronave_matricula,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_nome,fator_aspecto,fator_condicionante,fator_area
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,COMUNICAÇÃO,ASPECTO PSICOLÓGICO,PSICOSSOCIAL,FATOR HUMANO
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,COORDENAÇÃO DE CABINE,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,FRASEOLOGIA DA TRIPULAÇÃO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,FRASEOLOGIA DO ÓRGÃO ATS,DESEMPENHO DO SER HUMANO,PRESTAÇÃO DE SERVIÇOS DE TRÁFEGO AÉREO,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,IG-152/CENIPA/2018 - 02,2022-09-21,2022-09-27,2023-03-08,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os controladores de tráfego aéreo quanto à importância do correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,DECEA,DEPARTAMENTO DE CONTROLE DE ESPAÇO AÉREO,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,COMUNICAÇÃO,ASPECTO PSICOLÓGICO,PSICOSSOCIAL,FATOR HUMANO
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,COORDENAÇÃO DE CABINE,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,FRASEOLOGIA DA TRIPULAÇÃO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,FRASEOLOGIA DO ÓRGÃO ATS,DESEMPENHO DO SER HUMANO,PRESTAÇÃO DE SERVIÇOS DE TRÁFEGO AÉREO,FATOR OPERACIONAL
INCIDENTE GRAVE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,26/09/2018,15:47:00,SIM,FINALIZADA,IG-152/CENIPA/2018,SIM,2022-09-21,2,1,NÃO,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,IG-152/CENIPA/2018 - 01,2022-09-21,2022-09-27,2023-04-02,"Divulgar os ensinamentos colhidos no presente relatório, de modo a alertar os pilotos quanto à importância do monitoramento das ações na cabine, assim como o correto emprego da fraseologia nas comunicações aeronáuticas.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTMXH,AVIÃO,AIRBUS INDUSTRIE,A321-231,A321,JATO,BIMOTOR,89000,89000,232.0,2011.0,BRASIL,BRASIL,AVIÃO,REGULAR,PINTO MARTINS,GOVERNADOR ANDRÉ FRANCO MONTORO,POUSO,REGULAR,NENHUM,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
